session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id,disclosure_group
kg4owiqs,0,5ff1c44bfef4d15dbc331ace,16,1,1.5,1,10,1212,4049,13.5,63.0,7,13.5,27.0,1003
kg4owiqs,0,6119272eab990f2cad815a38,17,2,1.5,1,8,2520,2219,13.25,65.5,7,11.25,22.5,1005
kg4owiqs,0,60e43d16eb3536f1618652fb,18,2,1.5,1,2,5099,4930,14.75,58.5,7,6.75,13.5,1004
kg4owiqs,0,612520bd6605794b27e6a0fd,19,1,1.5,1,7,2525,4290,9.75,51.5,7,6.75,13.5,1004
kg4owiqs,0,6148afc156c049b69cde0d5e,20,2,1.5,1,7,5485,6222,9.5,64.5,7,6.5,13.0,995
kg4owiqs,1,60d09e0e759e1a77b2e69b38,21,2,1.5,1,10,2057,6353,20.0,65.75,7,20.0,40.0,992
kg4owiqs,0,60a3b749c2b5ed839a4421b7,22,2,1.5,1,10,874,2370,13.5,63.5,7,13.5,27.0,1001
kg4owiqs,0,5f97e6601f6d0e016087fc91,23,1,2.5,1,10,4863,7273,25.0,96.0,7,25.0,50.0,997
kg4owiqs,1,5da9b30a3624c200157bd9f0,24,2,1.5,1,4,5158,6612,19.0,68.25,7,13.0,26.0,993
kg4owiqs,0,5ea936e503a71a000af12d7b,25,1,2.5,1,10,2848,2442,20.0,83.0,7,20.0,40.0,994
kg4owiqs,0,603e3568d8a95be3fe743071,26,2,1.5,1,8,2583,2435,15.5,56.75,7,13.5,27.0,1003
kg4owiqs,0,6140ef8d27499e70e8740918,27,2,1.5,1,10,1196,3105,20.0,64.5,7,20.0,40.0,994
kg4owiqs,0,5fb291cdd0a22f8b1fe4dca2,28,1,2.5,0,10,1927,4956,25.0,93.25,7,25.0,50.0,999
